"Date","Time","Transaction ID","Receipt No.","Total","Total Cost","Payment Type","Category","Item","Option","Modifier","Quantity","Price per Unit","Discounted Price","Inclusive VAT","Cost","Refunded","Refund Reason","Item Note","% Item Discount","Item Discount Amount","% Total Discount","Total Discount Amount","VAT Exemption","Service %","Service Amount","Cashier","Note","Customer","Customer Phone","Customer Delivery Address","Park Tag","Type"
"9 Feb 2024","11:20am","1707448827","1966","99","0","Cash","BW PROMOS","PULLMAN BUNDLE","","","1","130","99","0","0","","","Promo","23.846153846153847","31","","0","0","","0","Justin Marcelo","","","","","",""
"9 Feb 2024","11:16am","1707448608","1965","41.3","31.85","Cash","BW BREADS","CHOCOLATE CROISSANT","","","1","59","41.3","0","31.85","","","1 day","30","17.7","","0","0","","0","Justin Marcelo","","","","","",""
"9 Feb 2024","11:14am","1707448467","1964","321.3","298.35","Credit","BW CHILLED CAKES","FAMOUS MOCHA | 8x11","","","1","459","321.3","0","298.35","","","1 day,charge to Irene Tubilan ATD#:48798","30","137.7","","0","0","","0","Justin Marcelo","","","","","",""
"9 Feb 2024","11:08am","1707448135","1963","99","0","Cash","BW PROMOS","PULLMAN BUNDLE","","","1","130","99","0","0","","","Promo","23.846153846153847","31","","0","0","","0","Justin Marcelo","","","","","",""
"9 Feb 2024","10:43am","1707446592","1962","99","0","Cash","BW PROMOS","PULLMAN BUNDLE","","","1","130","99","0","0","","","Promo","23.846153846153847","31","","0","0","","0","Irene","","","","","",""
"9 Feb 2024","10:25am","1707445518","1961","99","0","Cash","BW PROMOS","PULLMAN BUNDLE","","","1","130","99","0","0","","","","23.846153846153847","31","","0","0","","0","Irene","","","","","",""
"9 Feb 2024","9:52am","1707443568","1960","136","24.05","Cash","BW PROMOS","PULLMAN BUNDLE","","","1","130","99","0","0","","","Promo","23.846153846153847","31","","0","0","","0","Irene","","","","","",""
"9 Feb 2024","9:52am","1707443568","1960","","","Cash","BW LOAVES","LOAF | RAISINS","","","1","37","37","0","24.05","","","","","0","","0","0","","0","Irene","","","","","",""
"9 Feb 2024","9:29am","1707442174","1959","263.2","244.39999999999998","Cash","BW CHILLED CAKES","CHOCO HALF ROLL","","","1","229","160.3","0","148.85","","","1 day","30","68.7","","0","0","","0","Irene","","","","","",""
"9 Feb 2024","9:29am","1707442174","1959","","","Cash","BW CHILLED CAKES","CREAMY YEMA CAKE","","","1","147","102.9","0","95.55","","","1 day","30","44.1","","0","0","","0","Irene","","","","","",""
"9 Feb 2024","9:28am","1707442138","1958","99","0","Cash","BW PROMOS","PULLMAN BUNDLE","","","1","130","99","0","0","","","Promo","23.846153846153847","31","","0","0","","0","Irene","","","","","",""
"9 Feb 2024","9:13am","1707441200","1957","335.3","306.15000000000003","Cash","BW CHILLED CAKES","FAMOUS MOCHA | 8x11","","","1","459","321.3","0","298.35","","","1 day","30","137.7","","0","0","","0","Irene","","","","","",""
"9 Feb 2024","9:13am","1707441200","1957","","","Cash","BW CANDLES","CANDLE | PINK SM","","","1","2","2","0","0","","","","","0","","0","0","","0","Irene","","","","","",""
"9 Feb 2024","9:13am","1707441200","1957","","","Cash","BW PASALUBONG","EGGNOG COOKIE BITS","","","1","12","12","0","7.8","","","","","0","","0","0","","0","Irene","","","","","",""
"9 Feb 2024","7:53am","1707436389","1956","56","45.5","Cash","BW PASALUBONG","TOASTED BREAD","","","2","35","56","0","22.75","","","Promo","20","14","","0","0","","0","Irene","","","","","",""
"9 Feb 2024","7:41am","1707435709","1955","28","22.75","Cash","BW PASALUBONG","TOASTED BREAD","","","1","35","28","0","22.75","","","Promo","20","7","","0","0","","0","Irene","","","","","",""
"9 Feb 2024","7:03am","1707433399","1954","112.7","98.15","Cash","BW LOAVES","LOAF | SAKTO","","","1","40","28","0","26","","","1 day","30","12","","0","0","","0","Irene","","","","","",""
"9 Feb 2024","7:03am","1707433399","1954","","","Cash","BW PASTRIES","UBE EGG PIE","","","2","31","43.4","0","20.15","","","1 day","30","18.6","","0","0","","0","Irene","","","","","",""
"9 Feb 2024","7:03am","1707433399","1954","","","Cash","BW BREADS","CHOCOLATE CROISSANT","","","1","59","41.3","0","31.85","","","1 day","30","17.7","","0","0","","0","Irene","","","","","",""
"9 Feb 2024","6:57am","1707433042","1953","56","45.5","Cash","BW PASALUBONG","TOASTED BREAD","","","2","35","56","0","22.75","","","Promo","20","14","","0","0","","0","Irene","","","","","",""
"9 Feb 2024","6:40am","1707432044","1952","194","0","Cash","BW PROMOS","PULLMAN BUNDLE","","","1","130","99","0","0","","","Promo","23.846153846153847","31","","0","0","","0","Irene","","","","","",""
"9 Feb 2024","6:40am","1707432044","1952","","","Cash","BW SPREADS","LC PLAIN | SACHET 220ML","","","1","95","95","0","0","","","","","0","","0","0","","0","Irene","","","","","",""
"8 Feb 2024","6:30pm","1707388223","1951","17","11.05","Cash","BW PASTRIES","BANANA SLICE","","","1","17","17","0","11.05","","","","","0","","0","0","","0","Irene","","","","","",""
"8 Feb 2024","6:23pm","1707387820","1950","99","0","Cash","BW PROMOS","PULLMAN BUNDLE","","","1","130","99","0","0","","","Promo","23.846153846153847","31","","0","0","","0","Irene","","","","","",""
"8 Feb 2024","6:23pm","1707387784","1949","26","16.9","Cash","BW PASTRIES","ORIGINAL BROWNIES","","","1","26","26","0","16.9","","","","","0","","0","0","","0","Irene","","","","","",""
"8 Feb 2024","6:11pm","1707387119","1948","99","0","Cash","BW PROMOS","PULLMAN BUNDLE","","","1","130","99","0","0","","","Ppromo","23.846153846153847","31","","0","0","","0","Irene","","","","","",""
"8 Feb 2024","6:09pm","1707386942","1947","99","0","gcash","BW PROMOS","PULLMAN BUNDLE","","","1","130","99","0","0","","","Promo Gcash Ref.#:0015116028213","23.846153846153847","31","","0","0","","0","Irene","","","","","",""
"8 Feb 2024","6:06pm","1707386778","1946","99","0","Cash","BW PROMOS","PULLMAN BUNDLE","","","1","130","99","0","0","","","Promo","23.846153846153847","31","","0","0","","0","Irene","","","","","",""
"8 Feb 2024","5:50pm","1707385824","1945","99","0","Cash","BW PROMOS","PULLMAN BUNDLE","","","1","130","99","0","0","","","Promo","23.846153846153847","31","","0","0","","0","Irene","","","","","",""
"8 Feb 2024","5:45pm","1707385518","1944","56","36.4","Cash","BW PASTRIES","EGG PIE","","","2","28","56","0","18.2","","","","","0","","0","0","","0","Irene","","","","","",""
"8 Feb 2024","5:28pm","1707384522","1943","99","0","Cash","BW PROMOS","PULLMAN BUNDLE","","","1","130","99","0","0","","","Promo","23.846153846153847","31","","0","0","","0","Irene","","","","","",""
"8 Feb 2024","5:26pm","1707384396","1942","47","30.549999999999997","Cash","BW PASTRIES","EGG PIE","","","1","28","28","0","18.2","","","","","0","","0","0","","0","Irene","","","","","",""
"8 Feb 2024","5:26pm","1707384396","1942","","","Cash","BW PASTRIES","YEMA CAKE","","","1","19","19","0","12.35","","","","","0","","0","0","","0","Irene","","","","","",""
"8 Feb 2024","5:24pm","1707384250","1941","99","0","Cash","BW PROMOS","PULLMAN BUNDLE","","","1","130","99","0","0","","","Promo","23.846153846153847","31","","0","0","","0","Irene","","","","","",""
"8 Feb 2024","5:15pm","1707383759","1940","441","403","Cash","BW CHILLED CAKES","BLACK FOREST CAKE","","","1","630","441","0","403","","","1 day","30","189","","0","0","","0","Irene","","","","","",""
"8 Feb 2024","5:00pm","1707382850","1939","20","0","Cash","BW BEVERAGES","COKE MISMO","","","1","20","20","0","0","","","","","0","","0","0","","0","Irene","","","","","",""
"8 Feb 2024","4:59pm","1707382760","1938","99","0","Cash","BW PROMOS","PULLMAN BUNDLE","","","1","130","99","0","0","","","Promo","23.846153846153847","31","","0","0","","0","Irene","","","","","",""
"8 Feb 2024","4:59pm","1707382751","1937","99","0","Cash","BW PROMOS","PULLMAN BUNDLE","","","1","130","99","0","0","","","Promo","23.846153846153847","31","","0","0","","0","Irene","","","","","",""
"8 Feb 2024","4:58pm","1707382738","1936","459","298.35","Cash","BW CHILLED CAKES","FAMOUS MOCHA | 8x11","","","1","459","459","0","298.35","","","","","0","","0","0","","0","Irene","","","","","",""
"8 Feb 2024","4:58pm","1707382738","1936","","","Cash","BW CANDLES","CANDLE | BLUE SM","","","1","2","0","0","0","","","Free","100","2","","0","0","","0","Irene","","","","","",""
"8 Feb 2024","4:56pm","1707382583","1935","141","76.69999999999999","Cash","BW PASTRIES","BANANA SLICE","","","1","17","17","0","11.05","","","","","0","","0","0","","0","Irene","","","","","",""
"8 Feb 2024","4:56pm","1707382583","1935","","","Cash","BW PASTRIES","BUTTER CUPCAKE","","","1","19","19","0","9.75","","","","","0","","0","0","","0","Irene","","","","","",""
"8 Feb 2024","4:56pm","1707382583","1935","","","Cash","BW PASTRIES","ORIGINAL BROWNIES","","","2","26","52","0","16.9","","","","","0","","0","0","","0","Irene","","","","","",""
"8 Feb 2024","4:56pm","1707382583","1935","","","Cash","BW DELICACIES","HOPIA PASTILLAS","","","1","34","34","0","22.1","","","","","0","","0","0","","0","Irene","","","","","",""
"8 Feb 2024","4:56pm","1707382583","1935","","","Cash","BW BREADS","GOLDEN CUP MINI","","","1","19","19","0","0","","","","","0","","0","0","","0","Irene","","","","","",""
"8 Feb 2024","4:35pm","1707381306","1934","99","0","Cash","BW PROMOS","PULLMAN BUNDLE","","","1","130","99","0","0","","","Promo","23.846153846153847","31","","0","0","","0","Irene","","","","","",""
"8 Feb 2024","4:11pm","1707379913","1933","99","0","Cash","BW PROMOS","PULLMAN BUNDLE","","","1","130","99","0","0","","","Promo","23.846153846153847","31","","0","0","","0","Irene","","","","","",""
"8 Feb 2024","4:11pm","1707379899","1932","359","233.35","Cash","BW CHILLED CAKES","LEMON CREAM | 7R","","","1","359","359","0","233.35","","","","","0","","0","0","","0","Irene","","","","","",""
"8 Feb 2024","4:11pm","1707379899","1932","","","Cash","BW CANDLES","CANDLE | PINK SM","","","1","2","0","0","0","","","Free","100","2","","0","0","","0","Irene","","","","","",""
"8 Feb 2024","3:59pm","1707379167","1931","99","0","Cash","BW PROMOS","PULLMAN BUNDLE","","","1","130","99","0","0","","","Promo","23.846153846153847","31","","0","0","","0","Irene","","","","","",""
"8 Feb 2024","3:58pm","1707379084","1930","319","207.35","Cash","BW CHILLED CAKES","FAMOUS MOCHA | 7R","","","1","319","319","0","207.35","","","","","0","","0","0","","0","Irene","","","","","",""
"8 Feb 2024","3:58pm","1707379084","1930","","","Cash","BW CANDLES","CANDLE | BLUE SM","","","1","2","0","0","0","","","Free","100","2","","0","0","","0","Irene","","","","","",""
"8 Feb 2024","3:11pm","1707376276","1929","198","0","Cash","BW PROMOS","PULLMAN BUNDLE","","","2","130","198","0","0","","","Promo","23.846153846153847","62","","0","0","","0","Irene","","","","","",""
"8 Feb 2024","3:04pm","1707375851","1928","112","91","Cash","BW PASALUBONG","TOASTED BREAD","","","4","35","112","0","22.75","","","Promo","20","28","","0","0","","0","Irene","","","","","",""
"8 Feb 2024","3:00pm","1707375621","1927","99","0","Cash","BW PROMOS","PULLMAN BUNDLE","","","1","130","99","0","0","","","Promo","23.846153846153847","31","","0","0","","0","Irene","","","","","",""
"8 Feb 2024","2:59pm","1707375597","1926","267.3","246.35","Cash","BW CHILLED CAKES","DOUBLE CHOCO | 7R","","","1","379","265.3","0","246.35","","","1 day","30","113.7","","0","0","","0","Irene","","","","","",""
"8 Feb 2024","2:59pm","1707375597","1926","","","Cash","BW CANDLES","CANDLE | BLUE SM","","","1","2","2","0","0","","","","","0","","0","0","","0","Irene","","","","","",""
"8 Feb 2024","2:50pm","1707375032","1925","492.1","422.25000000000006","Cash","BW CHILLED CAKES","DOUBLE CHOCO 8x11","","","1","529","370.3","0","343.85","","","1 day","30","158.7","","0","0","","0","Irene","","","","","",""
"8 Feb 2024","2:50pm","1707375032","1925","","","Cash","BW BREADS","PANDESAL | UBE CHEESE","","","1","109","76.3","0","31.85","","","1 day","30","32.7","","0","0","","0","Irene","","","","","",""
"8 Feb 2024","2:50pm","1707375032","1925","","","Cash","BW BREADS","WHEAT TUNA BUN","","","1","29","20.3","0","29","","","1 day","30","8.7","","0","0","","0","Irene","","","","","",""
"8 Feb 2024","2:50pm","1707375032","1925","","","Cash","BW BREADS","CHEESY ENSAYMADA","","","1","36","25.2","0","17.55","","","1 day","30","10.8","","0","0","","0","Irene","","","","","",""
"8 Feb 2024","2:26pm","1707373581","1924","99","0","Cash","BW PROMOS","PULLMAN BUNDLE","","","1","130","99","0","0","","","Promo","23.846153846153847","31","","0","0","","0","Irene","","","","","",""
"8 Feb 2024","2:16pm","1707372961","1923","152","34.45","Cash","BW PROMOS","PULLMAN BUNDLE","","","1","130","99","0","0","","","Promo","23.846153846153847","31","","0","0","","0","Irene","","","","","",""
"8 Feb 2024","2:16pm","1707372961","1923","","","Cash","BW PASALUBONG","CLASSIC PIAYA","","","1","53","53","0","34.45","","","","","0","","0","0","","0","Irene","","","","","",""
"8 Feb 2024","2:15pm","1707372942","1922","55","35.75","Cash","BW LOAVES","LOAF | WHOLE WHEAT","","","1","55","55","0","35.75","","","","","0","","0","0","","0","Irene","","","","","",""
"8 Feb 2024","2:12pm","1707372777","1921","99","0","Cash","BW PROMOS","PULLMAN BUNDLE","","","1","130","99","0","0","","","Promo","23.846153846153847","31","","0","0","","0","Irene","","","","","",""
"8 Feb 2024","2:07pm","1707372443","1920","659","0","Cash","BW PROMOS","FBC CHOCO | 8x11","","","1","711","659","0","0","","","Fbc","7.313642756680731","52","","0","0","","0","Irene","","","","","",""
"8 Feb 2024","2:07pm","1707372443","1920","","","Cash","BW CANDLES","CANDLE | PINK SM","","","1","2","0","0","0","","","Free","100","2","","0","0","","0","Irene","","","","","",""
"8 Feb 2024","2:06pm","1707372411","1919","99","0","Cash","BW PROMOS","PULLMAN BUNDLE","","","1","130","99","0","0","","","Promo","23.846153846153847","31","","0","0","","0","Irene","","","","","",""
"8 Feb 2024","1:22pm","1707369753","1918","99","0","Cash","BW PROMOS","PULLMAN BUNDLE","","","1","130","99","0","0","","","Promo","23.846153846153847","31","","0","0","","0","Irene","","","","","",""
"8 Feb 2024","12:29pm","1707366578","1917","99","0","Cash","BW PROMOS","PULLMAN BUNDLE","","","1","130","99","0","0","","","Promo","23.846153846153847","31","","0","0","","0","Irene","","","","","",""
"8 Feb 2024","11:06am","1707361619","1916","99","0","Cash","BW PROMOS","PULLMAN BUNDLE","","","1","130","99","0","0","","","Promo","23.846153846153847","31","","0","0","","0","Irene","","","","","",""
"8 Feb 2024","10:53am","1707360826","1915","28","18.2","Cash","BW PASTRIES","EGG PIE","","","1","28","28","0","18.2","","","","","0","","0","0","","0","Irene","","","","","",""
"8 Feb 2024","9:54am","1707357290","1914","28","22.75","Cash","BW PASALUBONG","TOASTED BREAD","","","1","35","28","0","22.75","","","Promo","20","7","","0","0","","0","Irene","","","","","",""
"8 Feb 2024","9:23am","1707355416","1913","850","0","Cash","BW PARTY CAKES","PIKACHU","","","1","850","850","0","0","","","","","0","","0","0","","0","Irene","","","","","",""
"8 Feb 2024","8:53am","1707353613","1912","99","0","Cash","BW PROMOS","PULLMAN BUNDLE","","","1","130","99","0","0","","","Promo","23.846153846153847","31","","0","0","","0","Irene","","","","","",""
"8 Feb 2024","8:53am","1707353600","1911","499","0","Cash","BW PROMOS","FBC DUO CAKE","","","1","581","499","0","0","","","Fbc","14.113597246127366","82","","0","0","","0","Irene","","","","","",""
"8 Feb 2024","8:53am","1707353600","1911","","","Cash","BW CANDLES","CANDLE | PINK SM","","","1","2","0","0","0","","","Free","100","2","","0","0","","0","Irene","","","","","",""
"8 Feb 2024","7:53am","1707349998","1910","99","0","Cash","BW PROMOS","PULLMAN BUNDLE","","","1","130","99","0","0","","","Promo","23.846153846153847","31","","0","0","","0","Irene","","","","","",""
"8 Feb 2024","7:25am","1707348354","1909","60","39","Cash","BW LOAVES","LOAF | CHOCO","","","1","60","60","0","39","","","","","0","","0","0","","0","Irene","","","","","",""
"8 Feb 2024","7:25am","1707348344","1908","154","141.7","Cash","BW PASTRIES","CHOCO EGG PIE","","","1","35","24.5","0","21.45","","","1 day","30","10.5","","0","0","","0","Irene","","","","","",""
"8 Feb 2024","7:25am","1707348344","1908","","","Cash","BW PASTRIES","YEMA CAKE","","","2","19","26.6","0","12.35","","","1 day","30","11.4","","0","0","","0","Irene","","","","","",""
"8 Feb 2024","7:25am","1707348344","1908","","","Cash","BW CHILLED CAKES","CREAMY YEMA CAKE","","","1","147","102.9","0","95.55","","","1 day","30","44.1","","0","0","","0","Irene","","","","","",""
"8 Feb 2024","7:24am","1707348293","1907","649","0","Cash","BW PROMOS","FBC MOCHA | 8X11","","","1","641","599","0","0","","","Fbc","6.5522620904836195","42","","0","0","","0","Irene","","","","","",""
"8 Feb 2024","7:24am","1707348293","1907","","","Cash","BW CANDLES","CANDLE | PINK SM","","","1","2","0","0","0","","","Free","100","2","","0","0","","0","Irene","","","","","",""
"8 Feb 2024","7:24am","1707348293","1907","","","Cash","BW ACCESSORIES","CROWNED No*  1","","","1","10","10","0","0","","","","","0","","0","0","","0","Irene","","","","","",""
"8 Feb 2024","7:24am","1707348293","1907","","","Cash","BW ACCESSORIES","CROWNED No*  5","","","1","10","10","0","0","","","","","0","","0","0","","0","Irene","","","","","",""
"8 Feb 2024","7:24am","1707348293","1907","","","Cash","BW ACCESSORIES","HAPPY BIRTHDAY | PLAIN","","","1","30","30","0","0","","","","","0","","0","0","","0","Irene","","","","","",""
"7 Feb 2024","6:23pm","1707301394","1906","99","0","Cash","BW PROMOS","PULLMAN BUNDLE","","","1","130","99","0","0","","","Promo","23.846153846153847","31","","0","0","","0","Justin Marcelo","","","","","",""
"7 Feb 2024","6:21pm","1707301282","1905","147","0","Cash","BW PROMOS","TRIO UBE","","","1","172","147","0","0","","","Promo","14.53488372093023","25","","0","0","","0","Justin Marcelo","","","","","",""
"7 Feb 2024","6:17pm","1707301033","1904","24.5","21.45","Cash","BW PASTRIES","CHOCO EGG PIE","","","1","35","24.5","0","21.45","","","1day before","30","10.5","","0","0","","0","Justin Marcelo","","","","","",""
